Date,Month,Regions,Commodity,Unit,Priceflag,Pricetype,Currency,Price,Usdprice,Amount Produced,Annual Rainfall,Annual Temperature,Year,County
2013-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,35.24,0.2496,147300.21,75.3,19.6,2013,Bomet
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.25,0.2897,40238.11,195.5,23.5,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.25,0.2897,40238.11,195.5,23.5,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.25,0.2897,40238.11,195.5,23.5,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.25,0.2897,40238.11,195.5,23.5,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.95,0.2886,40238.11,185.4,23.4,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.95,0.2886,40238.11,185.4,23.4,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.95,0.2886,40238.11,185.4,23.4,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.95,0.2886,40238.11,185.4,23.4,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.15,0.2893,40238.11,175.6,23.3,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.15,0.2893,40238.11,175.6,23.3,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.15,0.2893,40238.11,175.6,23.3,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.15,0.2893,40238.11,175.6,23.3,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,45986.41,165.7,23.2,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,45986.41,165.7,23.2,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,45986.41,165.7,23.2,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,45986.41,165.7,23.2,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.9,0.2885,51734.71,155.8,23.1,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.9,0.2885,51734.71,155.8,23.1,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.9,0.2885,51734.71,155.8,23.1,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.9,0.2885,51734.71,155.8,23.1,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.0,0.2889,45986.41,145.7,23.0,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.0,0.2889,45986.41,145.7,23.0,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.0,0.2889,45986.41,145.7,23.0,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.0,0.2889,45986.41,145.7,23.0,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.2,0.2896,45986.41,135.6,22.9,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.2,0.2896,45986.41,135.6,22.9,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.2,0.2896,45986.41,135.6,22.9,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.2,0.2896,45986.41,135.6,22.9,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.85,0.2884,40238.11,125.8,22.8,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.85,0.2884,40238.11,125.8,22.8,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.85,0.2884,40238.11,125.8,22.8,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.85,0.2884,40238.11,125.8,22.8,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.1,0.2892,51734.71,115.3,22.7,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.1,0.2892,51734.71,115.3,22.7,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.1,0.2892,51734.71,115.3,22.7,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.1,0.2892,51734.71,115.3,22.7,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.3,0.29,57483.01,105.6,22.6,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.3,0.29,57483.01,105.6,22.6,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.3,0.29,57483.01,105.6,22.6,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.3,0.29,57483.01,105.6,22.6,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,57483.01,95.4,22.5,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,57483.01,95.4,22.5,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,57483.01,95.4,22.5,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,76.05,0.289,57483.01,95.4,22.5,2013,Busia
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.8,0.2885,57483.01,85.3,22.4,2013,Kakamega
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.8,0.2885,57483.01,85.3,22.4,2013,Vihiga
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.8,0.2885,57483.01,85.3,22.4,2013,Bungoma
2013-01-01,1,Western,Maize,KG,actual,Retail,KES,75.8,0.2885,57483.01,85.3,22.4,2013,Busia
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.45,0.3236,17604.17,195.5,18.5,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.45,0.3236,17604.17,195.5,18.5,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.45,0.3236,17604.17,195.5,18.5,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.45,0.3236,17604.17,195.5,18.5,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.45,0.3236,17604.17,195.5,18.5,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.95,0.3215,17604.17,185.4,18.4,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.95,0.3215,17604.17,185.4,18.4,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.95,0.3215,17604.17,185.4,18.4,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.95,0.3215,17604.17,185.4,18.4,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.95,0.3215,17604.17,185.4,18.4,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.25,0.3227,17604.17,175.6,18.3,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.25,0.3227,17604.17,175.6,18.3,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.25,0.3227,17604.17,175.6,18.3,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.25,0.3227,17604.17,175.6,18.3,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.25,0.3227,17604.17,175.6,18.3,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.35,0.3231,20119.05,165.7,18.2,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.35,0.3231,20119.05,165.7,18.2,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.35,0.3231,20119.05,165.7,18.2,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.35,0.3231,20119.05,165.7,18.2,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.35,0.3231,20119.05,165.7,18.2,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.1,0.3221,22633.94,155.8,18.1,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.1,0.3221,22633.94,155.8,18.1,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.1,0.3221,22633.94,155.8,18.1,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.1,0.3221,22633.94,155.8,18.1,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.1,0.3221,22633.94,155.8,18.1,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.2,0.3225,20119.05,145.7,18.0,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.2,0.3225,20119.05,145.7,18.0,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.2,0.3225,20119.05,145.7,18.0,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.2,0.3225,20119.05,145.7,18.0,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.2,0.3225,20119.05,145.7,18.0,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.3,0.3229,20119.05,135.6,17.9,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.3,0.3229,20119.05,135.6,17.9,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.3,0.3229,20119.05,135.6,17.9,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.3,0.3229,20119.05,135.6,17.9,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.3,0.3229,20119.05,135.6,17.9,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.85,0.3209,17604.17,125.8,18.0,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.85,0.3209,17604.17,125.8,18.0,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.85,0.3209,17604.17,125.8,18.0,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.85,0.3209,17604.17,125.8,18.0,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,77.85,0.3209,17604.17,125.8,18.0,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,22633.94,115.3,17.9,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,22633.94,115.3,17.9,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,22633.94,115.3,17.9,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,22633.94,115.3,17.9,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,22633.94,115.3,17.9,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.4,0.323,25148.82,105.6,17.8,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.4,0.323,25148.82,105.6,17.8,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.4,0.323,25148.82,105.6,17.8,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.4,0.323,25148.82,105.6,17.8,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.4,0.323,25148.82,105.6,17.8,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,25148.82,95.4,17.7,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,25148.82,95.4,17.7,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,25148.82,95.4,17.7,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,25148.82,95.4,17.7,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,25148.82,95.4,17.7,2013,Kiambu
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.0,0.3216,25148.82,85.3,17.6,2013,Nyandarua
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.0,0.3216,25148.82,85.3,17.6,2013,Nyeri
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.0,0.3216,25148.82,85.3,17.6,2013,Kirinyaga
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.0,0.3216,25148.82,85.3,17.6,2013,Murang'a
2013-01-01,1,Central,Maize,KG,actual,Retail,KES,78.0,0.3216,25148.82,85.3,17.6,2013,Kiambu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,15001.17,185.5,28.5,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,15001.17,185.5,28.5,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,15001.17,185.5,28.5,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,15001.17,185.5,28.5,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,15001.17,185.5,28.5,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,15001.17,185.5,28.5,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,15001.17,175.4,28.4,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,15001.17,175.4,28.4,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,15001.17,175.4,28.4,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,15001.17,175.4,28.4,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,15001.17,175.4,28.4,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,15001.17,175.4,28.4,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,15001.17,165.6,28.3,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,15001.17,165.6,28.3,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,15001.17,165.6,28.3,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,15001.17,165.6,28.3,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,15001.17,165.6,28.3,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,15001.17,165.6,28.3,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,17144.19,155.7,28.2,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,17144.19,155.7,28.2,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,17144.19,155.7,28.2,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,17144.19,155.7,28.2,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,17144.19,155.7,28.2,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,17144.19,155.7,28.2,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.54,0.3679,19287.21,145.8,28.1,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.54,0.3679,19287.21,145.8,28.1,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.54,0.3679,19287.21,145.8,28.1,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.54,0.3679,19287.21,145.8,28.1,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.54,0.3679,19287.21,145.8,28.1,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.54,0.3679,19287.21,145.8,28.1,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,17144.19,135.7,28.0,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,17144.19,135.7,28.0,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,17144.19,135.7,28.0,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,17144.19,135.7,28.0,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,17144.19,135.7,28.0,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,17144.19,135.7,28.0,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,17144.19,125.6,27.9,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,17144.19,125.6,27.9,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,17144.19,125.6,27.9,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,17144.19,125.6,27.9,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,17144.19,125.6,27.9,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,17144.19,125.6,27.9,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,15001.17,115.8,28.0,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,15001.17,115.8,28.0,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,15001.17,115.8,28.0,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,15001.17,115.8,28.0,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,15001.17,115.8,28.0,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,15001.17,115.8,28.0,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,19287.21,105.3,27.9,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,19287.21,105.3,27.9,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,19287.21,105.3,27.9,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,19287.21,105.3,27.9,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,19287.21,105.3,27.9,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,19287.21,105.3,27.9,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,39.04,0.3718,21430.24,95.6,27.8,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,39.04,0.3718,21430.24,95.6,27.8,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,39.04,0.3718,21430.24,95.6,27.8,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,39.04,0.3718,21430.24,95.6,27.8,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,39.04,0.3718,21430.24,95.6,27.8,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,39.04,0.3718,21430.24,95.6,27.8,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,21430.24,85.4,27.7,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,21430.24,85.4,27.7,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,21430.24,85.4,27.7,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,21430.24,85.4,27.7,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,21430.24,85.4,27.7,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,21430.24,85.4,27.7,2014,Taita-Taveta
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.44,0.365,21430.24,75.3,27.6,2014,Mombasa
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.44,0.365,21430.24,75.3,27.6,2014,Kwale
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.44,0.365,21430.24,75.3,27.6,2014,Kilifi
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.44,0.365,21430.24,75.3,27.6,2014,Tana River
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.44,0.365,21430.24,75.3,27.6,2014,Lamu
2014-01-01,1,Coast,Maize,KG,actual,Retail,KES,38.44,0.365,21430.24,75.3,27.6,2014,Taita-Taveta
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Marsabit
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Isiolo
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Meru
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Tharaka-Nithi
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Embu
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Kitui
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Machakos
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,19919.75,185.5,23.5,2014,Makueni
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Marsabit
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Isiolo
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Meru
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Tharaka-Nithi
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Embu
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Kitui
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Machakos
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,19919.75,175.4,23.4,2014,Makueni
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Marsabit
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Isiolo
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Meru
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Tharaka-Nithi
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Embu
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Kitui
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Machakos
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,19919.75,165.6,23.3,2014,Makueni
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Marsabit
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Isiolo
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Meru
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Tharaka-Nithi
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Embu
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Kitui
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Machakos
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,22765.43,155.7,23.2,2014,Makueni
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Marsabit
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Isiolo
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Meru
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Tharaka-Nithi
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Embu
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Kitui
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Machakos
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,25611.11,145.8,23.1,2014,Makueni
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Marsabit
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Isiolo
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Meru
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Tharaka-Nithi
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Embu
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Kitui
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Machakos
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,22765.43,135.7,23.0,2014,Makueni
2014-01-01,1,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,22765.43,125.6,22.9,2014,Marsabit
